video_id,exercise,camera,video_path,sampled_video_frame_idx,detected_person_count
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2300,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2310,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2320,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2330,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2340,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2350,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2360,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2370,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2380,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2390,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2400,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2410,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2420,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2430,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2440,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2450,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2460,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2470,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2480,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2490,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2500,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2510,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2520,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2530,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2540,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2550,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2560,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2570,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2580,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2590,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2600,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2610,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2620,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2630,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2640,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2650,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2660,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2670,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2680,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2690,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2700,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2710,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2720,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2730,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2740,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2750,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2760,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2770,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2780,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2790,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2800,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2810,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2820,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2830,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2840,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2850,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2860,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2870,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2880,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2890,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2900,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2910,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2920,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2930,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2940,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2950,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2960,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2970,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2980,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,2990,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3000,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3010,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3020,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3030,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3040,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3050,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3060,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3070,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3080,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3090,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3100,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3110,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3120,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3130,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3140,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3150,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3160,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3170,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3180,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3190,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3200,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3210,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3220,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3230,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3240,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3250,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3260,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3270,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3280,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3290,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3300,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3310,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3320,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3330,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3340,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3350,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3360,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3370,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3380,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3390,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3400,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3410,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3420,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3430,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3440,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3450,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3460,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3470,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3480,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3490,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3500,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3510,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3520,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3530,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3540,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3550,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3560,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3570,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3580,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3590,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3600,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3610,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3620,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3630,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3640,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3650,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3660,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3670,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3680,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3690,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3700,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3710,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3720,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3730,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3740,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3750,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3760,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3770,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3780,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3790,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3800,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3810,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3820,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3830,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3840,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3850,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3860,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3870,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3880,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3890,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3900,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3910,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3920,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3930,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3940,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3950,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3960,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3970,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3980,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,3990,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4000,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4010,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4020,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4030,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4040,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4050,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4060,1
PM_010,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_010-Camera17-30fps.mp4,4070,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,0,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,10,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,20,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,30,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,40,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,50,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,60,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,70,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,80,2
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,90,2
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,100,2
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,110,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,120,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,130,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,140,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,150,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,160,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,170,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,180,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,190,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,200,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,210,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,220,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,230,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,240,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,250,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,260,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,270,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,280,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,290,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,300,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,310,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,320,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,330,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,340,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,350,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,360,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,370,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,380,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,390,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,400,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,410,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,420,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,430,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,440,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,450,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,460,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,470,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,480,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,490,1
PM_011,Ex3,c17,C:\Users\Eren\bachelor\data\videos\Ex3\PM_011-Camera17-30fps.mp4,500,1
